Title,Date,TotalResult,Id
Pořad schůze,,rejected,69170.0
Pořad schůze,,rejected,69169.0
Pořad schůze,,accepted,69168.0
Pořad schůze,,accepted,69167.0
Pořad schůze,,accepted,69166.0
Pořad schůze,,rejected,69165.0
Pořad schůze,,accepted,69164.0
Pořad schůze,,accepted,69163.0
Pořad schůze,,accepted,69162.0
Pořad schůze,,rejected,69161.0
Pořad schůze,,rejected,69160.0
Pořad schůze,,rejected,69159.0
Pořad schůze,,rejected,69158.0
Pořad schůze,,rejected,69157.0
Pořad schůze,,accepted,69156.0
Pořad schůze,,accepted,69155.0
Pořad schůze,,accepted,69154.0
<br/>,,accepted,69153.0
<br/>,,accepted,69152.0
<br/>,,rejected,69151.0
<br/>,,accepted,69150.0
Prot. o udržitelném zemědělství a rozvoji venkova,,accepted,69149.0
Prot. o udržitelném zemědělství a rozvoji venkova,,accepted,69148.0
Prot. o udržitelném zemědělství a rozvoji venkova,,accepted,69147.0
Doh.o partnerství mezi EU a ES pro atom.energ. a Arménií,,accepted,69146.0
Opční prot.k úml.OSN o právech osob se zdravotním postižením,,accepted,69145.0
Opční prot.k úml.OSN o právech osob se zdravotním postižením,,accepted,69144.0
Opční prot.k úml.OSN o právech osob se zdravotním postižením,,accepted,69143.0
Dohoda o strategickém partnerství mezi EU a Japonskem,,accepted,69142.0
Dohoda o založení mezinárodní nadace EU-LAC,,rejected,69141.0
Dohoda o založení mezinárodní nadace EU-LAC,,accepted,69140.0
Dohoda o založení mezinárodní nadace EU-LAC,,rejected,69139.0
Akta Světové poštovní unie,,accepted,69138.0
Úml. Rady Evropy o filmové koprodukci v rev. znění,,accepted,69137.0
Novela z. o Nejvyšším kontrolním úřadu,,accepted,69136.0
Novela z. o Nejvyšším kontrolním úřadu,,accepted,69135.0
Novela z. o Nejvyšším kontrolním úřadu,,accepted,69134.0
Novela z. o Nejvyšším kontrolním úřadu,,rejected,69133.0
Novela z. o Nejvyšším kontrolním úřadu,,rejected,69132.0
Novela ústav. z. - Ústava ČR,,rejected,69131.0
Novela ústav. z. - Ústava ČR,,accepted,69130.0
Novela ústav. z. - Ústava ČR,,rejected,69129.0
Novela ústav. z. - Ústava ČR,,accepted,69128.0
Novela ústav. z. - Ústava ČR,,accepted,69127.0
Úml. o ochraně rostlin a živočichů,,accepted,69126.0
Úml.o implemen. opatření k boji proti snižování daň. základu,,accepted,69125.0
Sml. mezi ČR a Koreou o zamezení dvojímu zdanění,,accepted,69124.0
Dodat. prot. k Úmluvě o lidských právech a biomedicíně,,accepted,69123.0
Dohoda mezi ČR a Kambodž. královstvím o leteckých službách,,accepted,69122.0
Změny příloh Úml.o ochr.stěh.druhů volně žij.živočichů,,accepted,69121.0
Změna čl. 124 Římského statutu Mezinárodního trestního soudu,,accepted,69120.0
Změna čl. 124 Římského statutu Mezinárodního trestního soudu,,accepted,69119.0
Změna čl. 8 Římského statutu Mezinárodního trestního soudu,,accepted,69118.0
Změna čl. 8 Římského statutu Mezinárodního trestního soudu,,accepted,69117.0
Změna čl. 8 Římského statutu Mezinárodního trestního soudu,,accepted,69116.0
Prot. o odstranění nezákon. obch. s tabák. výrobky,,accepted,69115.0
Doh.mezi ČR a Král.Saúdské Arábie o let. dopravních službách,,accepted,69114.0
Prot.o změně Úml.o mezinárodním civilním letectví,,accepted,69113.0
Změny z roku 2016 k Úmluvě MOP o práci na moři,,accepted,69112.0
Prot.prodlužující Dohodu mezi ČR a USA o vědec. spolup.,,accepted,69111.0
Prot.prodlužující Dohodu mezi ČR a USA o vědec. spolup.,,accepted,69110.0
Odvolání výhrady k Úmluvě o počítačové kriminalitě,,accepted,69109.0
Odvolání výhrady k Úmluvě o počítačové kriminalitě,,rejected,69108.0
Doh.mezi ČR a Íránem o vzájemné podpoře a ochraně investic,,accepted,69107.0
Změna Přílohy I Mezinárodní úml. proti dopingu ve sportu,,accepted,69106.0
Změna Přílohy I Mezinárodní úml. proti dopingu ve sportu,,accepted,69105.0
Změna Přílohy I Mezinárodní úml. proti dopingu ve sportu,,accepted,69104.0
Změna Přílohy I Mezinárodní úml. proti dopingu ve sportu,,accepted,69103.0
Meziamerická úmluva o vzájemné pomoci v trestních věcech,,accepted,69102.0
Doh. mezi ČR a vládou Mongolska o leteckých službách,,accepted,69101.0
Novela z. o evidenci tržeb - EU,,rejected,69100.0
Novela z. o evidenci tržeb - EU,,rejected,69099.0
Novela z. o evidenci tržeb - EU,,rejected,69098.0
Novela z. o evidenci tržeb - EU,,rejected,69097.0
Novela z. o evidenci tržeb - EU,,rejected,69096.0
Novela z. o evidenci tržeb - EU,,rejected,69095.0
Novela z. o evidenci tržeb - EU,,rejected,69094.0
Novela z. o evidenci tržeb - EU,,rejected,69093.0
Novela z. o evidenci tržeb - EU,,rejected,69092.0
Novela z. o evidenci tržeb - EU,,rejected,69091.0
Novela z. o evidenci tržeb - EU,,rejected,69090.0
Novela z. o evidenci tržeb - EU,,rejected,69089.0
Novela z. o evidenci tržeb - EU,,rejected,69088.0
Novela z. o evidenci tržeb - EU,,rejected,69087.0
Novela z. o evidenci tržeb - EU,,accepted,69086.0
Novela z. o evidenci tržeb - EU,,rejected,69085.0
Novela z. o evidenci tržeb - EU,,rejected,69084.0
Novela z. o evidenci tržeb - EU,,rejected,69083.0
Novela z. o finanční kontrole - EU,,accepted,69082.0
Novela z. o finanční kontrole - EU,,accepted,69081.0
Novela z. o finanční kontrole - EU,,accepted,69080.0
Pořad schůze,,accepted,69079.0
Novela ústav. z. - Ústava ČR,,accepted,69078.0
Novela ústav. z. - Ústava ČR,,rejected,69077.0
Novela z. o Nejvyšším kontrolním úřadu,,accepted,69076.0
Novela z. o Nejvyšším kontrolním úřadu,,accepted,69075.0
Novela z. o Nejvyšším kontrolním úřadu,,accepted,69074.0
Novela z. o Nejvyšším kontrolním úřadu,,accepted,69073.0
Novela z. o Nejvyšším kontrolním úřadu,,rejected,69072.0
Novela z. - trestní zákoník,,accepted,69071.0
Novela z. - trestní zákoník,,rejected,69070.0
Novela z. - trestní zákoník,,accepted,69069.0
Novela z. - trestní zákoník,,accepted,69068.0
Návrh na volbu náhradníka SR VZP ČR,,accepted,69067.0
Novela z. - stavební zákon,,accepted,69066.0
Novela z. - stavební zákon,,accepted,69065.0
Novela z. - stavební zákon,,accepted,69064.0
Novela z. o provozu vozidel na poz. komunikacích,,rejected,69063.0
Novela z. o provozu vozidel na poz. komunikacích,,rejected,69062.0
Novela z. o provozu vozidel na poz. komunikacích,,accepted,69061.0
Novela z. o dráhách,,accepted,69060.0
Návrh usnesení PS k pověření orgánu PS,,accepted,69059.0
Žádost o vyslovení souhlasu PS k trestnímu stíhání M. Roznera,,accepted,69058.0
Pořad schůze,,rejected,69057.0
Pořad schůze,,accepted,69056.0
Pořad schůze,,rejected,69055.0
Pořad schůze,,rejected,69054.0
Pořad schůze,,accepted,69053.0
Pořad schůze,,accepted,69052.0
Novela z. o pobytu cizinců na území ČR - EU,,rejected,69051.0
Vl.n.z. o přístupnosti internetových stránek a mob. aplikací - EU,,accepted,69050.0
Vl.n.z. o přístupnosti internetových stránek a mob. aplikací - EU,,accepted,69049.0
Vl.n.z. o přístupnosti internetových stránek a mob. aplikací - EU,,rejected,69048.0
Vl.n.z. o přístupnosti internetových stránek a mob. aplikací - EU,,rejected,69047.0
Vl.n.z. o přístupnosti internetových stránek a mob. aplikací - EU,,accepted,69046.0
Vl.n.z. o přístupnosti internetových stránek a mob. aplikací - EU,,accepted,69045.0
Vl.n.z. o přístupnosti internetových stránek a mob. aplikací - EU,,accepted,69044.0
Vl.n.z. o přístupnosti internetových stránek a mob. aplikací - EU,,accepted,69043.0
Novela z. - autorský zákon - EU,,accepted,69042.0
Novela z. - autorský zákon - EU,,rejected,69041.0
Novela z. - autorský zákon - EU,,accepted,69040.0
Novela z. - autorský zákon - EU,,rejected,69039.0
Sml. mezi ČR a Běloruskem o důchodovém zabezpečení,,accepted,69038.0
Písemná interpelace J. Valenty na A. Babiše ve věci válečných reparací,,rejected,69037.0
Novela z. o Nejvyšším kontrolním úřadu,,accepted,69036.0
Novela z. o státním zastupitelství - EU,,rejected,69035.0
Novela z. o státním zastupitelství - EU,,accepted,69034.0
Novela z. o státním zastupitelství - EU,,rejected,69033.0
Novela z. o státním zastupitelství - EU,,accepted,69032.0
Novela z. o uvádění dřeva a dřevařských výrobků na trh - EU,,accepted,69031.0
Novela z. o uvádění dřeva a dřevařských výrobků na trh - EU,,accepted,69030.0
Vl.n.z. o dráhách - EU,,accepted,69029.0
Vl.n.z. o dráhách - EU,,accepted,69028.0
Vl.n.z. v souvislosti s podporou výkonu práv akcionářů - EU,,rejected,69027.0
Vl.n.z. v souvislosti s podporou výkonu práv akcionářů - EU,,rejected,69026.0
Vl.n.z. v souvislosti s podporou výkonu práv akcionářů - EU,,rejected,69025.0
Vl.n.z. v souvislosti s podporou výkonu práv akcionářů - EU,,accepted,69024.0
Novela z. o soudnictví ve věcech mládeže - EU,,rejected,69023.0
Novela z. o soudnictví ve věcech mládeže - EU,,rejected,69022.0
Novela z. o soudnictví ve věcech mládeže - EU,,accepted,69021.0
Novela z. o soudnictví ve věcech mládeže - EU,,rejected,69020.0
Novela z. o soudnictví ve věcech mládeže - EU,,accepted,69019.0
Novela z. o soudnictví ve věcech mládeže - EU,,rejected,69018.0
Novela z. o soudnictví ve věcech mládeže - EU,,rejected,69017.0
Novela z. o místních poplatcích,,rejected,69016.0
Novela z. o místních poplatcích,,accepted,69015.0
Novela z. o místních poplatcích,,rejected,69014.0
Novela z. o místních poplatcích,,accepted,69013.0
Návrh na změny ve složení orgánů Poslanecké sněmovny,,accepted,69012.0
Návrh na změny ve složení orgánů Poslanecké sněmovny,,accepted,69011.0
Návrh na změny zasedacího pořádku v jednacím sále PS,,accepted,69010.0
Novela z. o prodejní době,,rejected,69009.0
N.z. o náhradním výživném,,accepted,69008.0
Novela z. o finanční kontrole - EU,,accepted,69007.0
Novela z. o nemocenském pojištění,,rejected,69006.0
Novela z. o nemocenském pojištění,,accepted,69005.0
Novela z. o nemocenském pojištění,,accepted,69004.0
Novela z. o nemocenském pojištění,,accepted,69003.0
Novela z. o nemocenském pojištění,,rejected,69002.0
Pořad schůze,,rejected,69001.0
Pořad schůze,,rejected,69000.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69399.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69398.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69397.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69396.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69395.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69394.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69393.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69392.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69391.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69390.0
Novela z. o pobytu cizinců na území ČR - EU,,rejected,69389.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69388.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69387.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69386.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69385.0
Novela z. o pobytu cizinců na území ČR - EU,,rejected,69384.0
Novela z. o pobytu cizinců na území ČR - EU,,rejected,69383.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69382.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69381.0
Novela z. o pobytu cizinců na území ČR - EU,,rejected,69380.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69379.0
Novela z. o pobytu cizinců na území ČR - EU,,rejected,69378.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69377.0
Novela z. o pobytu cizinců na území ČR - EU,,rejected,69376.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69375.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,69374.0
Pořad schůze,,accepted,69373.0
Pořad schůze,,rejected,69372.0
Pořad schůze,,accepted,69371.0
Pořad schůze,,accepted,69370.0
Pořad schůze,,accepted,69369.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,69368.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,69367.0
Vl.n.z. o zpracování osobních údajů - související - EU,,accepted,69366.0
Vl.n.z. o zpracování osobních údajů - související - EU,,rejected,69365.0
Vl.n.z. o zpracování osobních údajů - EU,,accepted,69364.0
<br/>,,accepted,69363.0
Pořad schůze,,rejected,69362.0
Pořad schůze,,accepted,69361.0
Pořad schůze,,accepted,69360.0
Pořad schůze,,rejected,69359.0
Pořad schůze,,rejected,69358.0
Pořad schůze,,rejected,69357.0
Pořad schůze,,accepted,69356.0
Novela z. o podpoře sportu,,accepted,69355.0
Novela z. o podpoře sportu,,accepted,69354.0
Novela z. o podpoře sportu,,accepted,69353.0
Novela z. o podpoře sportu,,accepted,69352.0
Novela z. o podpoře sportu,,rejected,69351.0
Novela z. o podpoře sportu,,rejected,69350.0
Novela z. o podpoře sportu,,accepted,69349.0
Novela z. o podpoře sportu,,rejected,69348.0
Novela z. o podpoře sportu,,rejected,69347.0
Novela z. o podpoře sportu,,rejected,69346.0
Novela z. o podpoře sportu,,rejected,69345.0
Novela z. o podpoře sportu,,rejected,69344.0
Novela z. o podpoře sportu,,rejected,69343.0
Novela z. o podpoře sportu,,rejected,69342.0
Novela z. o podpoře sportu,,rejected,69341.0
Novela z. o podpoře sportu,,accepted,69340.0
Novela z. o podpoře sportu,,rejected,69339.0
Novela z. o podpoře sportu,,accepted,69338.0
Novela z. o podpoře sportu,,accepted,69337.0
Novela z. o prodejní době,,accepted,69336.0
Novela z. o prodejní době,,rejected,69335.0
Novela z. o prodejní době,,rejected,69334.0
Novela z. o prodejní době,,rejected,69333.0
Novela z. o prodejní době,,rejected,69332.0
Novela z. o prodejní době,,accepted,69331.0
Novela z. o prodejní době,,rejected,69330.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,accepted,69329.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,rejected,69328.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,rejected,69327.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,rejected,69326.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,rejected,69325.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,rejected,69324.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,rejected,69323.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,rejected,69322.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,accepted,69321.0
"N.z., kterým se mění zák. opatření Senátu č. 340/2013 Sb.",,accepted,69320.0
Novela z. o svobodném přístupu k informacím,,accepted,69319.0
Novela z. o svobodném přístupu k informacím,,rejected,69318.0
Novela z. o svobodném přístupu k informacím,,accepted,69317.0
Novela z. o svobodném přístupu k informacím,,rejected,69316.0
Novela z. o svobodném přístupu k informacím,,rejected,69315.0
Novela z. o svobodném přístupu k informacím,,rejected,69314.0
Novela z. o svobodném přístupu k informacím,,rejected,69313.0
Novela z. o svobodném přístupu k informacím,,rejected,69312.0
Novela z. o svobodném přístupu k informacím,,rejected,69311.0
Novela z. o svobodném přístupu k informacím,,rejected,69310.0
Novela z. o svobodném přístupu k informacím,,rejected,69309.0
Novela z. o svobodném přístupu k informacím,,rejected,69308.0
Novela z. o svobodném přístupu k informacím,,rejected,69307.0
Novela z. o svobodném přístupu k informacím,,rejected,69306.0
Novela z. o svobodném přístupu k informacím,,accepted,69305.0
Novela z. o svobodném přístupu k informacím,,rejected,69304.0
Novela z. o svobodném přístupu k informacím,,accepted,69303.0
Novela z. o svobodném přístupu k informacím,,rejected,69302.0
Novela z. o svobodném přístupu k informacím,,rejected,69301.0
Novela z. o svobodném přístupu k informacím,,rejected,69300.0
Novela z. o svobodném přístupu k informacím,,accepted,69299.0
Novela z. o svobodném přístupu k informacím,,accepted,69298.0
Novela z. o svobodném přístupu k informacím,,accepted,69297.0
Novela z. o svobodném přístupu k informacím,,rejected,69296.0
Novela z. o svobodném přístupu k informacím,,accepted,69295.0
Novela z. o svobodném přístupu k informacím,,rejected,69294.0
Novela z. o svobodném přístupu k informacím,,rejected,69293.0
Novela z. o svobodném přístupu k informacím,,rejected,69292.0
Novela z. o svobodném přístupu k informacím,,rejected,69291.0
Pořad schůze,,rejected,69290.0
Pořad schůze,,rejected,69289.0
Pořad schůze,,rejected,69288.0
Pořad schůze,,accepted,69287.0
Pořad schůze,,accepted,69286.0
Pořad schůze,,accepted,69285.0
Sml.mezi ČR a SR o aktualizaci hraničního dokum.díla,,rejected,69284.0
Sml.mezi ČR a SR o aktualizaci hraničního dokum.díla,,accepted,69283.0
Dohoda o partnerství a spolupráci mezi EU a Singapurem,,accepted,69282.0
Dohoda o partnerství a spolupráci mezi EU a Singapurem,,accepted,69281.0
Doh.o ochraně investic mezi EU a Singapurem,,accepted,69280.0
Doporučení MOP č. 205 o zam.a důst.práci pro mír a odolnost,,accepted,69279.0
Návrh doporučení Rady o přístupu prac.a OSVČ k soc.ochraně,,rejected,69278.0
Změna Doh.mezi ČR a Lotyšskem o podp.a vzáj.ochr.inv.,,accepted,69277.0
Změna a ukonč.Doh.mezi ČR a Polskem o podp.inv.,,accepted,69276.0
Změny příloh A a C Stockholmské úmluvy,,accepted,69275.0
Sml. mezi ČR a Ghanou o zamezení dvojímu zdanění,,accepted,69274.0
Dodat. prot. k Úmluvě o lidských právech a biomedicíně,,accepted,69273.0
